0,333333333 1:0.0 2:0.0 3:0.2638876029642616 4:0.24358975887298584 5:0.0 6:1.0 7:0.0 8:0.0 9:1.0 10:0.0 13:0.0 14:-1.2222223281860352 15:0.0 16:26.0
1 1:0.039762411305551776 2:0.3025793731212616 3:0.34292186304515543 4:0.20930230617523193 5:0.045037779119142037 6:1.0 7:1.8969521235269711E-7 8:0.9807029093331419 9:1.0 10:0.004158923660251676 13:0.02631578947368421 14:0.0 15:0.0 16:0.0
3,333333333 1:0.0553080844272472 2:0.1428571492433548 3:0.3597234785383732 4:0.1702127456665039 5:0.20667052207940667 6:0.0 7:4.809113218789077E-9 8:0.0 9:1.0 10:0.0 13:0.0 14:0.0 15:0.0707070707071 16:4.0
0,333333333 1:0.0 2:0.0 3:0.18541655268763557 4:0.2083333134651184 5:0.0 6:1.0 7:0.0 8:0.0 9:1.0 10:0.0 13:0.0 14:-0.6666666269302368 15:0.0 16:6.0
0,333333333 1:0.09285920571909437 2:0.0 3:0.19999267565176523 4:0.23076921701431274 5:0.07808831701875074 6:0.0 7:0.0 8:0.0 9:1.0 10:0.0 13:0.041666666666666664 14:-0.25 15:0.0 16:5.0
0 1:0.09484808232421194 2:0.2708333432674408 3:0.30764534146238676 4:0.26530611515045166 5:0.09818186637891503 6:1.0 7:2.4839485541871892E-8 8:0.0 9:1.0 10:5.219717545197895E-7 13:0.0 14:0.0 15:0.0 16:9.0
1,666666667 1:0.13952795343747126 2:1.0 3:0.31933047345968063 4:0.2250000238418579 5:0.07832303227674042 6:1.0 7:0.12028346204680557 8:0.0 9:1.0 10:4.725697349181251E-6 13:0.0 14:-1.0 15:0.266666666667 16:17.0
0,333333333 1:0.05779927989980295 2:0.3125 3:0.31220841526039467 4:0.21333330869674683 5:0.042975005851655056 6:0.0 7:4.30510703921921E-9 8:0.0 9:1.0 10:0.0 13:0.0 14:0.0 15:0.0 16:32.0
2,333333333 1:0.42706586886998527 2:1.0 3:0.6292670812859973 4:0.3194444179534912 5:0.3926265368557047 6:1.0 7:0.09709482125795557 8:1.0 9:1.0 10:0.30408706786918915 13:0.19672131147540983 14:0.0 15:0.524475524476 16:12.0
0,333333333 1:0.15077446771168504 2:0.4017402231693268 3:0.3397341928920049 4:0.2222222089767456 5:0.09975532076910112 6:0.0 7:4.671693040372571E-8 8:0.0 9:0.0 10:0.0 13:0.06779661016949153 14:-0.08333337306976318 15:0.0 16:21.0
1,333333333 1:0.05052502734150062 2:0.5744444131851196 3:0.34239554098736363 4:0.19607841968536377 5:0.017163231462805635 6:0.0 7:7.864211349540663E-6 8:0.0 9:0.0 10:0.0 13:0.0 14:0.09090906381607056 15:0.0 16:4.0
1,666666667 1:0.1583178114409325 2:0.0 3:0.39122741040282594 4:0.3461538553237915 5:0.16699841220972747 6:0.7060916340663399 7:0.0 8:0.0 9:1.0 10:0.0 13:0.02040816326530612 14:0.09090906381607056 15:0.1 16:7.0
0,333333333 1:0.0 2:0.0 3:0.34374951317124397 4:0.27272725105285645 5:0.0 6:0.0 7:0.0 8:0.0 9:1.0 10:1.1327005778782734E-5 13:0.0 14:0.0 15:0.194444444444 16:5.0
0,666666667 1:0.0 2:0.10370370745658875 3:0.28649823535610885 4:0.12000000476837158 5:0.0 6:0.0 7:2.262567435930395E-9 8:0.0 9:1.0 10:0.0 13:0.0 14:0.0 15:0.0 16:36.0
1 1:0.12260893368646353 2:0.0 3:0.29645835523565595 4:0.2909091114997864 5:0.10724511642392665 6:0.0 7:0.0 8:0.0 9:1.0 10:0.0 13:0.0 14:0.1111111044883728 15:0.132352941176 16:6.0
0,666666667 1:0.14300474671558644 2:0.596875011920929 3:0.48934216323224805 4:0.2448979616165161 5:0.12062295031072243 6:1.0 7:0.10348042681798847 8:0.0 9:0.0 10:5.225719798367949E-4 13:0.027777777777777776 14:0.0 15:0.194444444444 16:6.0
3,666666667 1:0.7388349721538152 2:1.0 3:0.8922537581872425 4:0.8545454740524292 5:0.7930658839873586 6:1.0 7:0.24252565776930185 8:0.986280714258387 9:1.0 10:0.9067394478311279 13:0.6949152542372882 14:0.8571428656578064 15:0.89417989418 16:7.0
0 1:0.0 2:0.0 3:0.2797219544111963 4:0.203125 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 13:0.0 14:0.0 15:0.0947368421053 16:12.0
0,666666667 1:0.0 2:0.0 3:0.24269099268791247 4:0.13461536169052124 5:0.0 6:0.0 7:0.0 8:0.0 9:1.0 10:0.0 13:0.0 14:0.0 15:0.0 16:0.0
1,333333333 1:0.033188672209328314 2:0.390625 3:0.3163519693043099 4:0.192307710647583 5:0.034645880270096206 6:1.0 7:2.8652413859457803E-9 8:0.0 9:0.0 10:0.0 13:0.02631578947368421 14:-0.10000002384185791 15:0.122222222222 16:3.0
0,666666667 1:0.0 2:0.0 3:0.25316908733174576 4:0.13461536169052124 5:0.0 6:1.0 7:0.0 8:0.0 9:0.0 10:0.0 13:0.0 14:0.0 15:0.0 16:3.0
