0.0 1:0.05207771481689545 2:0.0 3:0.36690300176865587 4:0.26623374223709106 5:0.08435311735863965 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 13:0.0234192037470726 14:0.14705884456634521 15:0.023569023569 16:29.0
0.0 1:0.2584904709065913 2:0.6599999666213989 3:0.4732291546235553 4:0.25 5:0.45407471350200146 6:0.6077951846537908 7:0.021279248925516372 8:0.6057519477613381 9:1.0 10:0.1789947714739874 13:0.1978798586572438 14:0.10344827175140381 15:0.350672121566 16:13.0
0.0 1:0.19032806393151366 2:0.483309268951416 3:0.51639205325093 4:0.3893129825592041 5:0.4897443430322635 6:0.4075230373819929 7:0.11196848413603616 8:0.947923278991886 9:0.07523578636308315 10:0.7009278860709209 13:0.1094224924012158 14:0.29032260179519653 15:0.157142857143 16:23.0
0.0 1:0.3352288845538996 2:0.7222222089767456 3:0.5911824105252516 4:0.46698111295700073 5:0.3305156375561005 6:0.0 7:0.050445540441024714 8:0.6670713701894526 9:1.0 10:0.15926112662763484 13:0.20317460317460317 14:-0.2222222089767456 15:0.507692307692 16:60.0
0.0 1:0.2736155894596129 2:0.8457070589065552 3:0.5049875198466492 4:0.3931623697280884 5:0.5023502979926654 6:0.7058751160990192 7:0.10455557800829664 8:0.9169909472130919 9:0.0 10:0.010997778784177525 13:0.32286995515695066 14:0.307692289352417 15:0.452488687783 16:3.0
0.0 1:0.24375390950568787 2:0.0 3:0.5042171931246404 4:0.3541666865348816 5:0.4134411267617547 6:0.8528730692393434 7:0.0 8:0.8685344955328693 9:1.0 10:0.018810183018136688 13:0.09941520467836257 14:0.1818181872367859 15:0.288288288288 16:20.0
0.0 1:0.05155107094853485 2:0.19074074923992157 3:0.39552110734745205 4:0.1791045069694519 5:0.05059870807243877 6:0.0 7:3.811857785350549 8:0.0 9:0.0 10:0.0 13:0.04145077720207254 14:-0.039999961853027344 15:0.0433333333333 16:8.0
0.0 1:0.20246183530496498 2:0.44691041111946106 3:0.6099688687961349 4:0.336448609828949 5:0.3177895327315683 6:0.6130019618713168 7:0.016749021955025842 8:0.5830404093412692 9:0.0 10:0.3985486357391172 13:0.09135802469135802 14:0.2200000286102295 15:0.206524822695 16:67.0
0.0 1:0.05331372429686867 2:0.75 3:0.4368333064964048 4:0.25 5:0.07114710809315201 6:1.0 7:6.480733953226852 8:0.9509966509180845 9:1.0 10:0.06888265875329669 13:0.040625 14:0.06896549463272095 15:0.0340740740741 16:30.0
0.0 1:0.19933866428631433 2:0.5473469495773315 3:0.5815989700348558 4:0.3401360511779785 5:0.2747928214903139 6:1.0 7:2.5717159119093334 8:0.0 9:0.40134603937661384 10:0.0 13:0.16216216216216217 14:-0.20000004768371582 15:0.328205128205 16:67.0
0.0 1:0.3786089926390033 2:0.7304292917251587 3:0.5310137323794355 4:0.33536583185195923 5:0.35088215617777757 6:0.4359356259154723 7:0.07985593582957229 8:0.9642986435037114 9:0.0 10:0.07517472199681834 13:0.2661064425770308 14:0.23333334922790527 15:0.803515379787 16:16.0
0.0 1:0.3982763574781201 2:0.6338624358177185 3:0.5543731576522254 4:0.33766233921051025 5:0.6104806643095994 6:0.4059923735948325 7:0.0214492341481623 8:0.696091542902809 9:1.0 10:0.06991397573743116 13:0.2727272727272727 14:-0.3529411554336548 15:0.540441176471 16:54.0
0.0 1:0.37655634793798753 2:0.0 3:0.5284736885487094 4:0.29113924503326416 5:0.30853283623427147 6:1.0 7:0.0 8:0.746907300609458 9:1.0 10:0.04118517202843247 13:0.208 14:-0.2222222089767456 15:0.410256410256 16:56.0
0.0 1:0.2765692612144547 2:0.0 3:0.5847452842742424 4:0.3870967626571655 5:0.3913064405640498 6:1.0 7:0.0 8:0.5367262536483419 9:0.0 10:0.2725186071733294 13:0.16856492027334852 14:0.2571428418159485 15:0.203703703704 16:45.0
0.0 1:0.253804287222907 2:1.0 3:0.4685921148969781 4:0.22549021244049072 5:0.21573389726979605 6:1.0 7:0.06922371624106213 8:0.9280806949729121 9:1.0 10:0.015173653455375326 13:0.1497326203208556 14:0.09090906381607056 15:0.330882352941 16:2.0
