0.0 1:0.1073029486972032 2:0.5190079212188721 3:0.28414319103098934 4:0.3243243098258972 5:0.10809607779064719 6:1.0 7:7.705709532437172E-8 8:0.0 9:1.0 10:0.0 11:0.0775848548231771 12:0.0 13:0.027777777777777776 14:0.125 15:0.277777777778 16:13.0
0.0 1:0.21230864475344313 2:0.0 3:0.27961082351788724 4:0.5 5:0.11951020995556012 6:1.0 7:0.0 8:0.0 9:1.0 10:4.2561802290740695E-8 11:0.6486576539754751 12:0.0 13:0.14285714285714285 14:0.4285714030265808 15:1.33333333333 16:0.0
0.0 1:0.5949807733153166 2:0.8670918345451355 3:0.8468241701402983 4:0.5243902206420898 5:0.7319779611846251 6:1.0 7:0.6426036128457027 8:0.7964003928920405 9:1.0 10:0.27015539241264364 11:0.5763680974128726 12:0.823155252881612 13:0.46153846153846156 14:0.5384615659713745 15:0.666666666667 16:6.0
0.0 1:1.0 2:1.0 3:0.9413618662513803 4:0.8051947951316833 5:0.948321618997407 6:1.0 7:0.4744394800113989 8:0.9124414182670323 9:1.0 10:0.5273970901336832 11:0.147688202322561 12:0.9532134996822273 13:1.0 14:0.807692289352417 15:1.125 16:30.0
0.0 1:0.010973663683227275 2:0.45136377215385437 3:0.18161199379725812 4:0.3333333134651184 5:0.0026031669697005903 6:1.0 7:1.1583660437404029E-7 8:0.0 9:0.1608869931195488 10:0.0 11:0.09828093072209278 12:0.0 13:0.021834061135371178 14:0.045454561710357666 15:0.0538461538462 16:42.0
0.0 1:0.48118461924812106 2:1.0 3:0.1666599518766579 4:0.4722222089767456 5:0.3980937085099606 6:1.0 7:0.3451731985819428 8:0.8400021875971575 9:1.0 10:0.03339357687590643 11:0.0 12:0.629979330918113 13:0.0 14:-0.3999999761581421 15:0.75 16:9.0
0.0 1:0.7731804873662761 2:0.0 3:0.794650869356907 4:0.5925925970077515 5:0.9145744046497588 6:1.0 7:0.0 8:1.0 9:1.0 10:0.25428022322080324 11:0.33249748480808267 12:0.9943953974795445 13:0.47619047619047616 14:0.5714285373687744 15:0.642857142857 16:3.0
0.0 1:0.8393307378950949 2:1.0 3:0.7311046647393954 4:0.7857142686843872 5:0.9238548536558235 6:1.0 7:0.6991840032641093 8:0.9347039612336719 9:1.0 10:0.7207069522870662 11:1.0 12:0.9579398900163132 13:0.3 14:0.6000000238418579 15:1.0 16:1.0
0.0 1:0.00877688523017785 2:0.0 3:0.5799798687403793 4:0.307692289352417 5:1.5932438019738575E-4 6:1.0 7:0.0 8:0.9488529566624168 9:1.0 10:0.5329534050814464 11:0.0 12:0.5681634150098741 13:0.0 14:0.25 15:0.0 16:1.0
0.0 1:0.4549552892559308 2:0.9078972935676575 3:0.6000543876760224 4:0.43220341205596924 5:0.6265725533062733 6:0.5568038798930222 7:0.4734663385962582 8:0.8550010899215212 9:1.0 10:0.014723753384218864 11:0.23886009306845343 12:0.976907299215285 13:0.4267515923566879 14:0.21052628755569458 15:0.0 16:14.0
0.0 1:0.7339087853534199 2:1.0 3:0.6487532602128654 4:0.590361475944519 5:0.6178311113245385 6:1.0 7:0.4900767224066652 8:0.9467496606999185 9:0.0 10:0.4396791307093953 11:0.42521866184520923 12:0.9708852353233737 13:0.3088235294117647 14:0.307692289352417 15:0.787878787879 16:26.0
0.0 1:0.732434307568856 2:0.8708333373069763 3:0.7917321988859454 4:0.800000011920929 5:0.7952247241229397 6:1.0 7:0.22019303984415456 8:0.9528529314322347 9:1.0 10:0.3634320648829424 11:1.0 12:0.9184605736871089 13:0.6818181818181818 14:0.8333333134651184 15:0.833333333333 16:3.0
0.0 1:0.010976813483859081 2:0.4620104134082794 3:0.3505327516752437 4:0.3333333134651184 5:0.003324732054760433 6:1.0 7:2.124352740013546E-7 8:0.0 9:1.0 10:0.0 11:0.0 12:0.0 13:0.009259259259259259 14:0.125 15:0.0888888888889 16:0.0
0.0 1:0.22039015563113395 2:0.7927083373069763 3:0.5178162252473021 4:0.5151515007019043 5:0.16664930088146668 6:1.0 7:0.14653969825423968 8:0.9569364183158234 9:1.0 10:0.043568082711942555 11:0.0 12:0.0 13:0.14285714285714285 14:0.1428571343421936 15:0.380952380952 16:9.0
0.0 1:0.8146534153726572 2:0.8228084444999695 3:0.5466206569566304 4:0.6146993637084961 5:0.8893949447224587 6:0.33424924927612126 7:0.30090699684730965 8:0.689974376138691 9:1.0 10:0.8574452737793878 11:0.3168878158625937 12:0.7232570626838326 13:0.5632823365785814 14:0.4677419066429138 15:0.0 16:103.0
0.0 1:1.0 2:1.0 3:0.8762744272479127 4:0.7575757503509521 5:0.8136951052444474 6:1.0 7:0.5145395525279111 8:1.0 9:1.0 10:0.8986430431883116 11:0.0 12:1.0 13:1.0 14:0.75 15:1.07692307692 16:8.0
0.0 1:0.21053607788597384 2:0.7490714192390442 3:0.4242723893037843 4:0.2763158082962036 5:0.1491959672386647 6:1.0 7:0.21237309141863187 8:0.0 9:1.0 10:0.0 11:0.23375811165865207 12:0.0 13:0.09836065573770492 14:0.23529410362243652 15:0.166666666667 16:3.0
0.0 1:0.4927906482206232 2:0.7807291746139526 3:0.6291286405235466 4:0.5 5:0.6060667369189034 6:1.0 7:0.17426453215485188 8:0.9088310013535561 9:1.0 10:0.16200107776973524 11:0.3335369769648611 12:0.8668978586441483 13:0.18181818181818182 14:0.27272725105285645 15:0.228571428571 16:4.0
0.0 1:0.7339087853534199 2:1.0 3:0.6487532602128654 4:0.590361475944519 5:0.6178311113245385 6:1.0 7:0.4900767224066652 8:0.9467496606999185 9:0.0 10:0.4396791307093953 11:0.42521866184520923 12:0.9708852353233737 13:0.3088235294117647 14:0.307692289352417 15:0.787878787879 16:26.0
0.0 1:0.7403099944236965 2:0.904166579246521 3:0.6980259816465617 4:0.7525773048400879 5:0.8763351924493553 6:1.0 7:0.24750387362689102 8:0.9376081667681495 9:1.0 10:0.3106213188882449 11:0.16394902601030925 12:0.9453226359825176 13:0.5510204081632653 14:0.6399999856948853 15:1.06666666667 16:10.0
0.0 1:0.08823226381747401 2:0.6312381625175476 3:0.2858925071724186 4:0.32692307233810425 5:0.0554602429380782 6:1.0 7:0.05077507570992457 8:0.0 9:1.0 10:0.0 11:0.5123783592476251 12:0.0 13:0.0189873417721519 14:0.0 15:0.104761904762 16:21.0
0.0 1:0.06661925466370608 2:0.5377314686775208 3:0.5232464674562831 4:0.5135135054588318 5:0.02296366521950377 6:1.0 7:8.846491079601064E-8 8:0.0 9:1.0 10:0.0 11:0.0 12:0.0 13:0.03571428571428571 14:0.25 15:0.333333333333 16:14.0
0.0 1:0.522508043545781 2:0.8076650500297546 3:0.6742615973814499 4:0.6691449880599976 5:0.613524353439135 6:1.0 7:0.19958512937357326 8:0.8473051395498798 9:1.0 10:0.04897000027047103 11:0.6180592175637422 12:0.8127185233195042 13:0.38855780691299163 14:0.5306122303009033 15:0.483516483516 16:3.0
0.0 1:0.741478022541186 2:0.9552083611488342 3:0.686447790338718 4:0.8440366983413696 5:0.8409711338088592 6:1.0 7:0.5861729648835161 8:0.9410097914377658 9:0.0 10:0.2608568898118235 11:0.7735054460764357 12:0.9359250006626536 13:0.6255380200860832 14:0.7441860437393188 15:0.681704260652 16:18.0
0.0 1:0.05719489019220364 2:0.5230034589767456 3:0.43400266593982106 4:0.3191489577293396 5:0.029607495731529886 6:1.0 7:4.492535197024785E-7 8:0.0 9:1.0 10:0.0 11:0.22048707863337208 12:0.0 13:0.0 14:0.10000002384185791 15:0.0 16:9.0
0.0 1:0.48837043043656286 2:0.5442177057266235 3:0.6418726984616222 4:0.5263158082962036 5:0.4101043330917765 6:1.0 7:0.26498956282298985 8:0.8194433446046383 9:1.0 10:0.007995825319547371 11:0.4313968564691553 12:0.0 13:0.35714285714285715 14:0.625 15:0.266666666667 16:5.0
0.0 1:0.8076889568564573 2:0.8973214030265808 3:0.547326826164704 4:0.5928571224212646 5:0.7927139461035615 6:1.0 7:0.3377920528438427 8:0.94133801523188 9:1.0 10:0.3540718569754374 11:0.4955655860124457 12:0.9306354504228501 13:0.6923076923076923 14:0.3809523582458496 15:0.993506493506 16:53.0
0.0 1:0.7870411495834867 2:1.0 3:0.6950937740411711 4:0.6785714626312256 5:0.910723423837992 6:1.0 7:0.44813946911820257 8:0.9364043794521338 9:1.0 10:0.7441042069708645 11:0.3745985411666873 12:0.9479166116385522 13:0.47619047619047616 14:0.5714285373687744 15:1.0 16:1.0
0.0 1:0.1524066502759513 2:0.6442744135856628 3:0.2997812331442332 4:0.2957746386528015 5:0.07941325568446822 6:1.0 7:0.1654161482758793 8:0.0 9:1.0 10:1.924244287100074E-4 11:0.2505842846450486 12:0.0 13:0.07317073170731707 14:0.1428571343421936 15:0.5 16:2.0
0.0 1:0.2380110523987716 2:0.3976757526397705 3:0.48802314189594054 4:0.45192307233810425 5:0.31127616830135296 6:0.08175228623228106 7:0.04300828102190758 8:0.0 9:1.0 10:1.1327005778782734E-5 11:0.3605228162897923 12:0.0 13:0.22900763358778625 14:0.3333333134651184 15:0.378787878788 16:18.0
0.0 1:0.5239499872506878 2:0.8361110687255859 3:0.9421240967782456 4:0.5722222328186035 5:0.6153814212248271 6:0.0 7:0.3771601004357714 8:0.9127972032157329 9:1.0 10:0.047564435178367906 11:0.26269778368285573 12:0.6924893539576243 13:0.37623762376237624 14:0.6060606241226196 15:0.366515837104 16:77.0
0.0 1:0.6118134052195304 2:1.0 3:0.9073291680596428 4:0.7250000238418579 5:0.8677524166459637 6:1.0 7:0.1538422302105255 8:0.8132762363605884 9:1.0 10:0.027422987981101973 11:0.4597501584263605 12:0.7476956597952569 13:0.4666666666666667 14:0.699999988079071 15:0.642857142857 16:11.0
0.0 1:0.18265106121384833 2:0.3779761791229248 3:0.382048587826756 4:0.38297873735427856 5:0.23990085436986625 6:1.0 7:6.795513146995011E-9 8:0.0 9:1.0 10:0.0 11:0.0 12:0.0 13:0.0847457627118644 14:0.1666666865348816 15:0.0 16:3.0
0.0 1:0.3223383044497851 2:0.7596212029457092 3:0.6353103381414451 4:0.4883720874786377 5:0.30846391671368706 6:0.7016358440825888 7:0.32276441997979133 8:0.911100724080313 9:0.0 10:0.16127916146722032 11:0.5012717657943863 12:0.8923190735703872 13:0.23529411764705882 14:0.2777777910232544 15:0.481720430108 16:9.0
0.0 1:0.477255470412372 2:0.8420827984809875 3:0.5216184871454342 4:0.6805555820465088 5:0.5150212357521674 6:1.0 7:0.409897918386117 8:0.9018577603452256 9:1.0 10:0.31539534485661996 11:0.7288853238996397 12:0.9918974832725246 13:0.22727272727272727 14:0.5 15:0.606060606061 16:3.0
0.0 1:0.4345951060361959 2:0.5658730268478394 3:0.7307723283859257 4:0.7428570985794067 5:0.555874506536298 6:1.0 7:0.22139736183572994 8:0.0 9:1.0 10:1.9315824761780417E-5 11:0.0 12:0.0 13:0.5357142857142857 14:0.75 15:0.533333333333 16:8.0
0.0 1:0.07926888952347758 2:0.6081307530403137 3:0.27801299125897055 4:0.3733333349227905 5:0.06875219591300641 6:1.0 7:0.09091620364518202 8:0.0 9:1.0 10:0.0 11:0.05671634624335041 12:0.0 13:0.021052631578947368 14:0.13333332538604736 15:0.207792207792 16:22.0
0.0 1:0.5747880988933736 2:0.7984126806259155 3:0.35994350532990893 4:0.54347825050354 5:0.45632842938260043 6:1.0 7:0.23864769553539925 8:0.9424482613899147 9:1.0 10:0.4000790094839922 11:0.49465265725420016 12:0.985447225709046 13:0.4326923076923077 14:0.3333333134651184 15:0.694444444444 16:22.0
0.0 1:0.7339087853534199 2:1.0 3:0.6487532602128654 4:0.590361475944519 5:0.6178311113245385 6:1.0 7:0.4900767224066652 8:0.9467496606999185 9:0.0 10:0.4396791307093953 11:0.42521866184520923 12:0.9708852353233737 13:0.3088235294117647 14:0.307692289352417 15:0.787878787879 16:26.0
0.0 1:0.6118134052195304 2:1.0 3:0.9073291680596428 4:0.7250000238418579 5:0.8677524166459637 6:1.0 7:0.1538422302105255 8:0.8132762363605884 9:1.0 10:0.027422987981101973 11:0.4597501584263605 12:0.7476956597952569 13:0.4666666666666667 14:0.699999988079071 15:0.642857142857 16:11.0
0.0 1:0.027935351393392673 2:0.22932098805904388 3:0.2917476845965261 4:0.3787878751754761 5:0.0076084620477580855 6:1.0 7:7.881017921570088E-9 8:0.0 9:1.0 10:0.0 11:0.0 12:0.0 13:0.038461538461538464 14:0.1764705777168274 15:0.119047619048 16:8.0
0.0 1:0.37526138926658 2:0.6091269850730896 3:0.4858613906569757 4:0.5483871102333069 5:0.3466493580978648 6:1.0 7:0.3023726847391694 8:0.0 9:0.030571728858135194 10:4.489955848029472E-6 11:0.34831700670467247 12:0.0 13:0.2857142857142857 14:0.4285714030265808 15:0.266666666667 16:7.0
0.0 1:0.30552897016706126 2:0.6805555820465088 3:0.5889858300381401 4:0.7142857313156128 5:0.1693648402481828 6:1.0 7:1.2161975728254123E-8 8:0.0 9:1.0 10:0.0 11:1.0 12:0.0 13:0.4 14:0.6666666269302368 15:0.5 16:0.0
0.0 1:0.43345663660636063 2:1.0 3:0.2768853372224571 4:0.800000011920929 5:0.3464052121661954 6:1.0 7:0.4290013066360079 8:0.8399701988888023 9:1.0 10:0.4951089472859763 11:0.0 12:0.823628738240141 13:0.6 14:0.6000000238418579 15:0.666666666667 16:3.0
0.0 1:0.02942361065169366 2:0.612500011920929 3:0.19155355007022531 4:0.40816324949264526 5:0.007423789006848458 6:1.0 7:8.335174003373387E-9 8:0.0 9:1.0 10:0.0 11:0.0 12:0.0 13:0.02631578947368421 14:0.19999998807907104 15:0.166666666667 16:16.0
0.0 1:0.22401010848904246 2:0.0 3:0.16641837518762306 4:0.4864864945411682 5:0.23974929664263905 6:0.0 7:0.0 8:0.0 9:1.0 10:2.7998921809718687E-4 11:0.0 12:0.0 13:0.10714285714285714 14:0.25 15:0.15 16:6.0
0.0 1:0.5899258781919012 2:0.7897486686706543 3:0.9287260055176488 4:0.6597222089767456 5:0.7870957478434105 6:1.0 7:0.47491279622461835 8:0.9084008622992121 9:1.0 10:0.2426980089469302 11:0.32411681403223486 12:0.8496651236208755 13:0.4428904428904429 14:0.6451612710952759 15:0.595238095238 16:49.0
0.0 1:0.7878503096214593 2:0.75 3:0.6863855763164713 4:0.7532467842102051 5:0.8500247879355624 6:1.0 7:0.24249595889045533 8:0.9491719803261144 9:1.0 10:0.60824101871674 11:0.14630248896827425 12:0.9354824823569684 13:0.7155963302752294 14:0.6875 15:0.857142857143 16:13.0
0.0 1:0.006608102514585135 2:0.3492063581943512 3:0.18051038720433202 4:0.31481480598449707 5:0.06339473417774827 6:1.0 7:1.929828567798213E-8 8:0.0 9:1.0 10:0.0 11:0.0 12:0.0 13:0.01282051282051282 14:0.07692307233810425 15:0.111111111111 16:13.0
0.0 1:0.5035182988304456 2:0.7976190447807312 3:0.6837408429947839 4:0.5925925970077515 5:0.6969510815169978 6:1.0 7:0.12330603274351197 8:0.8812163357290753 9:1.0 10:0.011300352800123922 11:0.214077371328736 12:0.9532016171553751 13:0.14285714285714285 14:0.4285714030265808 15:1.14285714286 16:5.0
0.0 1:0.3700285726296404 2:0.8268139362335205 3:0.8370298741940705 4:0.6225490570068359 5:0.4722461486220683 6:0.4408612681716723 7:0.47457590768091107 8:0.8463016564593608 9:0.4329635112718554 10:0.03670544220324073 11:0.33221775763275496 12:0.8287007390496238 13:0.37922077922077924 14:0.5869565010070801 15:0.0 16:64.0
0.0 1:0.927044797500124 2:1.0 3:0.5083787932055831 4:0.75789475440979 5:0.34985161877400295 6:1.0 7:0.2083461826608043 8:0.9934286293853783 9:1.0 10:0.3006790879601186 11:0.053675893115491785 12:0.8357645071423256 13:1.0 14:0.6111111044883728 15:1.46666666667 16:23.0
0.0 1:0.037239334358117875 2:0.15306122601032257 3:0.23895410344651483 4:0.37735849618911743 5:0.028555519469237983 6:1.0 7:2.6766066405473263E-8 8:0.0 9:1.0 10:0.0 11:0.0 12:0.0 13:0.015151515151515152 14:0.1666666865348816 15:0.0634920634921 16:18.0
0.0 1:0.7676875522506625 2:0.7555555701255798 3:0.4731520297889594 4:0.4901960492134094 5:0.8422737701623466 6:1.0 7:0.3124287994436 8:0.8057635643464899 9:1.0 10:0.20211653830324167 11:0.25003282188418896 12:0.7609284431624226 13:0.21428571428571427 14:-0.375 15:0.0 16:36.0
0.0 1:0.5729991024772725 2:0.45643940567970276 3:0.5027770465462879 4:0.6301369667053223 5:0.454714670263572 6:1.0 7:0.165887201672831 8:0.634958791679654 9:1.0 10:0.11844639883231561 11:0.16942961045001967 12:0.7376092679437318 13:0.5 14:0.4166666865348816 15:0.666666666667 16:15.0
0.0 1:0.6727540449100613 2:1.0 3:0.8435019095375108 4:0.804347813129425 5:0.691159183784052 6:1.0 7:0.6121023327617642 8:1.0 9:1.0 10:0.9999631024565799 11:0.27682103113256756 12:1.0 13:0.7058823529411765 14:0.8181818127632141 15:0.711111111111 16:9.0
0.0 1:0.08020865164455193 2:0.4542405605316162 3:0.32150466906848685 4:0.33571428060531616 5:0.13717635622214278 6:0.0 7:0.0928325193945391 8:0.0 9:1.0 10:0.0 11:0.14447566993574615 12:0.0 13:0.014134275618374558 14:0.12000000476837158 15:0.0969696969697 16:68.0
0.0 1:0.5112949846377217 2:0.6058201193809509 3:0.7114016467855055 4:0.5208333730697632 5:0.455358076901756 6:1.0 7:0.18542634872592495 8:0.9155692556881121 9:1.0 10:0.003969845693838367 11:0.26348103914727605 12:0.8283964927491492 13:0.35714285714285715 14:0.375 15:0.7 16:8.0
0.0 1:0.7079106764591112 2:0.8799999356269836 3:0.4359950748162648 4:0.7222222089767456 5:0.6400104610481429 6:1.0 7:0.25717285423766606 8:0.5724687655899047 9:0.0 10:0.012781323067557058 11:0.6573434139430336 12:0.5920625760887267 13:0.35714285714285715 14:0.625 15:0.897435897436 16:1.0
0.0 1:1.0 2:1.0 3:0.8762744272479127 4:0.7575757503509521 5:0.8136951052444474 6:1.0 7:0.5145395525279111 8:1.0 9:1.0 10:0.8986430431883116 11:0.0 12:1.0 13:1.0 14:0.75 15:1.07692307692 16:8.0
0.0 1:0.291910631609868 2:0.5827226042747498 3:0.5006264871507209 4:0.395061731338501 5:0.215111720920337 6:0.0 7:0.20245518939474394 8:0.0 9:0.0 10:0.0 11:0.06644174354912151 12:0.0 13:0.2542372881355932 14:-0.08333337306976318 15:0.321428571429 16:21.0
0.0 1:0.3109791004935219 2:0.7239947319030762 3:0.5573055734306359 4:0.48000001907348633 5:0.3826214964824614 6:0.3856945675797497 7:0.2377020295037096 8:0.757874434591799 9:1.0 10:0.1264844710675147 11:0.3942338909289635 12:0.8733607135999906 13:0.22265625 14:0.4166666865348816 15:0.25974025974 16:40.0
